Urb	Comp	Child	Day	pAge	SEC	Ncar	Gend	Driver	wstat	Pwstat	Xdag	Xn-dag	Xarb	Xpop	Ddag	Dn-dag	Darb	Dpop	Empty	Empty	Duration
0	3	3	4	1	3	1	0	1	1	2	5	4	4	5	1	1	1	1	0	0	260
2	1	0	4	1	1	1	1	0	2	1	2	2	1	2	4	3	4	4	0	0	540
0	3	3	4	1	3	1	1	1	2	1	0	4	4	1	4	4	3	4	0	0	525
0	3	3	4	1	3	1	0	1	1	2	0	4	4	1	4	4	3	4	0	0	525
3	3	2	4	1	1	1	0	1	1	2	1	0	0	1	4	3	5	4	0	0	540
2	2	2	4	1	1	0	1	1	2	0	1	0	0	1	3	5	5	4	0	0	549
4	1	0	4	1	0	0	1	0	2	0	0	0	0	0	5	5	5	5	0	0	353
4	3	1	4	1	3	2	1	1	2	1	1	1	1	1	5	4	2	4	0	0	540
3	2	0	4	1	2	1	1	0	1	0	2	1	0	1	2	1	2	3	0	0	560
3	3	0	4	0	1	1	1	1	2	1	1	0	0	0	5	5	5	0	0	0	495
3	3	0	4	0	1	1	0	1	1	2	1	0	0	0	5	5	5	0	0	0	490
4	2	1	4	1	3	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	515
2	3	0	4	0	3	0	1	1	2	1	1	3	1	2	4	3	5	0	0	0	240
2	3	0	4	0	3	0	0	1	1	2	1	3	1	2	4	3	5	0	0	0	540
4	2	1	4	1	1	2	0	1	0	2	1	0	0	0	5	5	5	5	0	0	95
4	2	1	4	1	1	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	525
2	3	1	4	1	2	1	0	1	2	2	2	0	1	2	0	0	1	2	0	0	510
1	2	0	4	1	3	2	1	1	0	2	0	0	1	0	5	5	4	5	0	0	585
3	2	1	4	0	1	1	1	1	2	0	2	1	0	1	2	1	2	3	0	0	520
0	3	1	4	1	3	2	1	1	1	1	3	5	5	4	4	3	3	4	0	0	540
0	3	1	4	1	3	2	0	1	1	1	3	5	5	4	4	3	3	4	0	0	165
3	3	0	4	1	2	2	1	1	2	1	1	1	1	1	0	5	5	0	0	0	570
0	1	0	4	0	3	1	1	1	2	1	5	5	5	5	0	0	0	1	0	0	357
2	3	1	4	0	3	2	1	1	2	2	3	2	1	3	3	3	2	4	0	0	610
3	2	0	4	1	1	1	1	1	2	0	3	3	0	2	2	2	3	3	0	0	498
2	3	0	4	1	3	2	1	1	2	2	3	4	2	3	4	1	3	3	0	0	519
2	3	0	4	0	3	2	0	1	2	2	3	4	2	3	4	1	3	3	0	0	485
4	3	0	4	1	3	2	1	1	2	2	3	4	4	4	4	1	3	3	0	0	555
4	3	0	4	1	3	2	0	1	2	2	3	4	4	4	4	1	3	3	0	0	475
4	1	0	4	0	0	1	0	1	2	0	0	0	0	0	5	5	5	5	0	0	520
0	3	3	4	2	3	1	1	1	2	2	5	5	5	5	0	1	1	2	0	0	550
2	1	3	4	1	2	1	0	1	2	2	1	0	0	1	5	3	5	4	0	0	494
2	3	1	4	1	3	2	1	1	2	1	1	0	0	1	1	2	5	1	0	0	510
2	1	1	4	1	3	2	1	1	2	0	2	1	2	3	4	4	3	4	0	0	495
4	2	2	4	1	0	1	1	1	1	0	0	0	0	0	5	5	5	5	0	0	610
3	3	3	4	1	2	1	1	1	2	1	0	0	0	0	4	4	5	5	0	0	545
1	2	0	4	1	1	1	1	1	2	0	1	1	3	2	4	4	4	4	0	0	450
3	2	0	4	2	1	1	1	1	2	0	1	0	0	1	2	2	5	3	0	0	555
3	3	0	4	0	2	2	1	1	2	2	1	1	0	0	5	0	5	5	0	0	525
3	3	0	4	0	2	2	0	1	2	2	1	1	0	0	5	0	5	5	0	0	540
4	3	0	4	1	1	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	785
4	0	0	4	2	0	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	270
0	2	0	4	1	1	1	1	1	2	0	5	5	5	5	0	1	1	0	0	0	230
2	1	0	4	1	3	1	1	1	2	0	3	4	1	2	0	0	2	3	0	0	332
0	2	0	4	2	1	1	0	1	0	2	5	4	4	5	1	3	1	2	0	0	555
3	1	0	4	1	0	2	0	1	1	2	3	3	1	1	4	3	3	4	0	0	495
4	2	0	4	2	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	510
4	2	0	4	2	3	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	180
0	2	1	4	1	3	1	1	1	2	0	5	4	5	5	1	1	1	1	0	0	520
0	3	2	4	1	1	2	0	1	1	2	5	5	5	5	3	3	2	4	0	0	415
0	2	1	4	1	2	1	0	1	1	0	1	1	4	2	4	5	4	0	0	0	475
2	2	1	4	1	1	1	1	1	2	0	1	2	0	1	0	0	2	0	0	0	485
4	3	0	4	0	1	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	570
0	3	2	4	1	3	1	1	1	2	1	4	4	4	2	2	1	2	3	0	0	570
4	2	1	4	0	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	405
3	2	0	4	2	3	0	1	0	2	0	1	1	0	1	1	1	1	1	0	0	495
3	2	0	4	1	3	0	0	0	0	2	1	1	0	1	1	1	1	1	0	0	560
0	1	0	4	0	0	0	0	1	1	0	5	5	5	5	0	1	1	1	0	0	495
0	2	0	4	1	1	0	1	1	2	0	5	5	5	5	0	0	0	0	0	0	585
1	1	0	4	2	3	1	1	1	2	0	5	4	4	4	1	1	1	1	0	0	660
1	3	3	4	1	2	2	0	1	2	2	2	5	4	2	4	0	4	4	0	0	306
0	2	0	4	2	3	1	1	1	2	0	5	5	4	5	0	2	2	0	0	0	565
4	1	0	4	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	530
0	3	1	4	1	2	1	1	1	2	1	3	5	4	4	4	4	3	4	0	0	240
0	3	1	4	0	2	1	0	1	1	2	3	5	4	4	4	4	3	4	0	0	410
4	2	0	4	2	2	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	225
4	2	0	4	2	3	2	1	1	2	0	1	1	0	1	0	0	0	4	0	0	535
4	2	0	4	1	3	2	0	1	0	2	1	1	0	1	0	0	0	4	0	0	195
2	1	0	4	1	1	2	0	1	2	0	3	4	2	2	0	0	2	3	0	0	315
2	3	1	4	1	1	2	1	1	2	1	3	2	0	1	2	1	4	3	0	0	510
4	3	0	4	0	2	1	0	1	2	2	0	0	2	0	5	5	5	5	0	0	580
4	3	0	4	0	2	1	1	1	2	2	0	0	2	0	5	5	5	5	0	0	525
2	3	0	4	2	1	1	1	1	2	2	3	4	1	1	4	4	3	4	0	0	530
2	3	0	4	1	1	1	0	1	2	2	3	4	1	1	4	4	3	4	0	0	530
3	2	0	4	2	3	1	1	1	2	0	1	0	0	1	3	0	5	4	0	0	522
0	1	3	4	1	1	0	0	0	2	0	1	4	4	3	1	5	3	0	0	0	480
2	3	0	4	0	3	2	1	1	2	2	1	4	1	1	3	5	4	4	0	0	425
2	3	0	4	0	3	2	0	1	2	2	1	4	1	1	3	5	4	4	0	0	465
1	1	0	4	0	2	1	0	1	2	2	5	4	4	5	0	0	0	4	0	0	175
4	3	0	4	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	550
1	4	0	4	2	1	1	1	1	0	0	1	4	4	2	4	3	0	4	0	0	520
1	3	0	4	0	2	1	1	1	2	2	4	4	2	3	0	0	0	4	0	0	489
1	3	0	4	0	2	1	0	1	2	2	4	4	2	3	0	0	0	4	0	0	529
0	3	0	4	1	2	1	1	1	2	2	5	5	4	5	1	1	1	0	0	0	545
0	3	0	4	1	2	1	0	1	2	2	5	5	4	5	1	1	1	0	0	0	515
2	2	2	4	1	1	1	1	1	2	0	2	4	4	2	0	1	2	0	0	0	555
4	3	1	4	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	540
1	3	1	4	0	2	2	1	1	2	1	3	4	3	3	0	3	3	4	0	0	551
1	3	1	4	0	2	2	0	1	1	2	3	4	3	3	0	3	3	4	0	0	570
1	1	0	4	1	1	1	0	1	1	1	4	3	1	2	4	3	4	4	0	0	252
2	2	0	4	2	1	1	1	1	2	0	3	3	1	2	3	3	2	3	0	0	530
2	2	0	4	1	2	1	1	1	2	0	0	2	1	0	5	5	0	5	0	0	465
2	2	0	4	1	2	1	0	0	0	2	0	2	1	0	5	5	0	5	0	0	183
1	3	0	4	0	3	1	1	1	2	2	3	1	0	2	4	3	5	4	0	0	555
2	3	2	4	1	3	2	1	1	2	1	4	4	1	2	4	4	4	4	0	0	405
2	1	0	4	0	0	1	0	1	1	0	0	1	0	0	5	5	5	5	0	0	405
0	2	0	4	2	2	1	1	1	2	0	4	4	4	4	2	1	2	0	0	0	495
4	3	0	4	1	2	2	0	1	2	1	0	0	0	0	5	5	5	5	0	0	215
2	3	1	4	1	3	1	1	1	2	1	5	4	4	4	1	1	1	2	0	0	450
1	2	0	4	2	2	1	1	1	2	0	5	5	4	5	0	1	1	0	0	0	470
3	1	3	4	1	2	1	1	1	2	1	1	1	0	1	0	0	2	3	0	0	570
1	2	1	4	0	3	1	0	1	0	2	4	4	3	3	0	0	4	0	0	0	305
1	4	0	4	4	2	1	0	1	0	0	3	4	4	3	1	0	0	1	0	0	115
4	2	3	4	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	545
4	2	3	4	1	1	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	180
4	3	1	4	1	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	257
4	3	0	4	0	2	1	0	1	1	2	0	0	0	0	5	5	5	5	0	0	630
0	3	0	4	1	3	1	0	1	2	2	3	2	1	2	3	0	2	0	0	0	490
2	2	1	4	0	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	558
0	1	0	4	1	1	1	0	1	2	0	3	1	3	2	0	5	5	4	0	0	630
2	2	0	4	2	2	1	0	1	1	0	4	4	4	2	4	4	0	4	0	0	480
4	1	0	4	0	1	1	0	1	2	1	2	1	0	0	4	3	5	5	0	0	548
1	3	1	4	0	3	2	1	1	2	2	1	0	0	0	5	5	5	5	0	0	275
3	3	2	4	1	2	1	0	1	1	2	2	4	3	1	0	0	4	0	0	0	140
0	1	0	4	0	2	1	0	1	2	2	5	5	5	5	0	3	2	0	0	0	690
3	3	0	4	1	3	2	0	1	1	2	3	2	1	2	4	4	3	4	0	0	485
3	3	0	4	1	3	2	1	1	2	1	3	2	1	2	4	4	3	4	0	0	510
1	2	0	4	1	2	1	1	1	2	0	3	4	3	3	0	3	3	4	0	0	485
1	2	0	4	1	2	1	0	0	0	2	3	4	3	3	0	3	3	4	0	0	180
2	3	0	4	1	2	2	0	1	1	2	1	0	0	1	0	3	5	1	0	0	285
2	3	0	4	1	2	2	1	1	2	1	1	0	0	1	0	3	5	1	0	0	700
4	3	1	4	1	2	2	1	1	2	1	2	4	0	0	0	0	5	5	0	0	570
4	3	1	4	0	2	2	0	1	1	2	2	4	0	0	0	0	5	5	0	0	390
3	4	0	4	2	1	1	1	1	0	0	1	1	0	0	5	0	5	0	0	0	110
3	2	1	4	0	1	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	494
3	3	0	4	0	2	2	1	1	2	2	1	0	0	1	0	0	5	0	0	0	532
0	1	0	4	0	1	1	1	1	2	2	5	5	4	5	0	0	0	0	0	0	640
1	3	1	4	0	2	2	1	1	2	1	1	0	0	2	5	5	5	3	0	0	360
1	3	1	4	1	3	1	1	1	2	1	5	4	4	4	4	3	3	0	0	0	520
1	3	1	4	1	3	1	0	1	1	2	5	4	4	4	4	3	3	0	0	0	530
0	1	0	4	0	3	1	0	1	2	1	5	5	5	5	0	0	0	0	0	0	630
1	3	0	4	0	2	1	1	1	2	2	4	4	4	5	0	0	0	0	0	0	545
1	3	0	4	0	2	1	0	1	2	2	4	4	4	5	0	0	0	0	0	0	545
4	2	2	4	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	587
3	2	2	4	1	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	540
1	3	0	4	0	3	1	1	1	2	1	5	4	4	4	0	0	0	0	0	0	523
1	3	0	4	0	3	1	0	0	1	2	5	4	4	4	0	0	0	0	0	0	435
1	3	1	4	0	3	1	1	1	2	1	5	4	4	4	3	3	0	4	0	0	564
1	1	0	4	2	3	1	1	1	2	0	3	4	4	3	4	3	2	4	0	0	460
2	2	0	4	2	2	2	1	1	2	0	5	4	4	4	4	4	0	4	0	0	535
4	3	1	4	0	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	517
0	2	0	4	0	2	1	1	1	2	0	5	5	5	5	0	1	1	0	0	0	575
0	1	0	4	1	2	1	0	1	2	0	5	4	4	5	0	0	0	0	0	0	520
0	1	0	4	0	1	0	0	0	2	2	5	5	5	5	0	0	0	1	0	0	540
0	3	0	4	0	2	2	0	1	2	2	5	5	4	5	1	0	2	2	0	0	595
4	3	0	4	1	3	2	1	1	2	2	0	1	0	0	4	5	4	5	0	0	470
4	3	0	4	1	3	2	0	1	2	2	0	1	0	0	4	5	4	5	0	0	385
3	2	1	4	1	1	2	1	1	2	0	3	1	0	2	0	4	3	0	0	0	475
3	2	1	4	1	3	1	1	1	2	0	0	0	1	0	5	5	4	5	0	0	502
2	2	0	4	1	3	1	1	1	2	0	2	1	0	1	4	4	5	3	0	0	610
2	3	0	4	1	2	1	1	1	2	1	5	4	4	5	3	2	2	0	0	0	540
4	3	1	4	0	3	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	575
2	3	1	4	0	1	1	1	1	2	1	5	4	4	5	0	1	0	0	0	0	525
2	3	0	4	0	3	2	0	1	2	2	1	2	0	1	0	0	2	0	0	0	540
4	3	1	4	1	2	2	1	1	2	1	1	0	0	0	5	4	5	5	0	0	500
4	3	1	4	1	2	2	0	1	1	2	1	0	0	0	5	4	5	5	0	0	493
4	3	3	4	0	3	2	1	1	2	2	1	0	0	0	5	4	5	5	0	0	670
4	3	3	4	0	3	2	0	1	2	2	1	0	0	0	5	4	5	5	0	0	570
4	3	2	4	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	543
4	3	2	4	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	288
3	3	3	4	1	1	2	1	1	2	1	1	0	0	1	5	5	5	4	0	0	575
1	3	3	4	1	3	1	1	1	2	1	1	4	4	2	3	3	2	4	0	0	557
4	2	0	4	2	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	340
2	2	0	4	1	3	1	1	1	2	0	2	2	1	2	4	3	3	3	0	0	510
0	2	0	4	1	3	1	1	1	2	0	5	5	5	5	3	3	0	4	0	0	650
1	2	0	4	1	0	1	1	1	2	0	5	4	4	4	4	3	3	0	0	0	505
4	3	0	4	0	2	1	1	1	2	1	0	0	0	0	5	5	5	5	0	0	555
1	3	0	4	0	1	2	0	1	1	2	5	4	4	4	1	0	4	1	0	0	646
2	3	0	4	1	2	2	1	1	2	2	4	4	4	4	2	0	2	1	0	0	278
2	3	0	4	1	1	2	1	1	2	1	3	4	4	3	4	4	3	0	0	0	180
2	3	0	4	0	1	2	0	1	1	2	3	4	4	3	4	4	3	0	0	0	520
3	2	0	4	1	3	1	1	1	2	0	3	1	1	2	0	0	2	1	0	0	249
0	1	1	4	1	0	1	1	1	2	0	2	1	2	2	2	3	3	4	0	0	550
1	3	0	4	1	3	1	0	1	1	2	5	5	4	4	4	3	3	4	0	0	423
0	3	0	4	0	1	1	1	1	2	2	5	5	5	5	3	2	2	4	0	0	526
0	3	0	4	0	1	1	0	1	2	2	5	5	5	5	3	2	2	4	0	0	527
2	3	1	4	1	3	2	0	1	2	2	1	4	3	1	4	5	3	4	0	0	530
2	2	1	4	1	3	2	1	1	2	0	1	2	0	1	2	2	3	3	0	0	560
0	1	0	4	0	1	1	0	1	2	0	5	4	4	5	2	3	2	0	0	0	383
3	3	2	4	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	570
1	1	0	4	1	1	1	1	1	2	0	4	4	3	2	4	4	4	4	0	0	505
1	2	3	4	1	1	0	1	1	2	0	5	5	4	4	4	3	3	1	0	0	540
0	1	0	4	0	3	1	0	1	2	0	5	5	5	5	2	1	2	0	0	0	560
3	3	1	4	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	90
2	2	0	4	3	3	1	1	1	2	0	1	3	1	1	0	3	3	0	0	0	120
1	3	0	4	2	1	1	1	1	1	2	5	5	4	5	0	0	0	0	0	0	505
0	3	0	4	1	3	1	0	1	2	2	5	5	5	5	0	1	0	1	0	0	350
2	3	0	4	1	1	1	1	1	2	1	1	0	0	1	1	1	5	2	0	0	485
2	3	0	4	1	1	1	0	0	1	2	1	0	0	1	1	1	5	2	0	0	303
2	1	0	4	1	2	1	0	1	2	1	3	5	4	4	0	0	2	2	0	0	522
2	2	3	4	1	3	2	1	1	2	0	1	2	0	1	0	0	2	0	0	0	190
4	3	1	4	1	3	2	1	1	1	1	1	1	0	0	1	0	5	5	0	0	555
3	2	0	4	2	1	1	1	1	2	0	1	2	1	1	4	4	3	4	0	0	545
3	3	0	4	1	1	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	640
3	3	0	4	1	1	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	285
3	3	2	4	1	3	0	1	0	2	1	3	1	0	2	0	4	3	0	0	0	510
3	1	1	4	1	2	2	1	1	2	0	2	4	3	1	0	0	4	0	0	0	525
2	1	0	4	1	0	1	1	1	2	1	1	0	0	2	4	5	2	1	0	0	450
0	1	0	4	0	3	1	1	1	2	0	5	5	5	5	0	0	0	0	0	0	286
4	2	0	4	2	2	2	0	1	2	0	0	0	0	0	5	5	5	5	0	0	440
0	1	0	4	1	0	0	1	0	1	0	5	5	5	5	0	1	1	0	0	0	510
3	3	0	4	0	3	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	420
2	3	2	4	1	3	2	1	1	2	1	3	4	3	2	4	4	4	0	0	0	550
1	3	0	4	1	3	2	1	1	2	1	1	3	4	2	4	3	3	4	0	0	560
1	3	0	4	0	2	1	1	1	2	2	3	4	4	4	4	4	3	2	0	0	540
0	3	3	4	2	2	1	1	1	2	1	5	5	4	5	0	3	2	0	0	0	525
2	2	3	4	1	3	1	1	1	2	0	3	3	2	2	3	2	4	3	0	0	495
0	1	0	4	0	2	1	1	1	2	2	5	5	5	5	0	1	1	0	0	0	595
1	2	0	4	1	3	0	1	0	2	0	4	4	4	4	3	3	2	4	0	0	490
4	3	0	4	1	2	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	512
1	2	0	4	2	0	2	1	1	2	0	5	4	4	4	3	3	2	0	0	0	520
4	2	0	4	2	3	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	265
0	1	0	4	1	2	0	1	1	2	2	5	5	5	5	0	0	0	0	0	0	495
3	3	0	4	1	2	1	1	1	2	2	3	1	0	1	0	0	0	1	0	0	555
3	3	0	4	1	2	1	0	1	2	2	3	1	0	1	0	0	0	1	0	0	510
4	2	2	4	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	684
4	2	2	4	1	1	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	212
3	3	1	4	1	2	2	1	1	2	1	1	1	0	0	0	0	5	3	0	0	555
1	3	2	4	1	1	1	1	1	2	1	5	4	4	4	0	0	1	1	0	0	560
1	3	2	4	1	1	1	0	1	1	2	5	4	4	4	0	0	1	1	0	0	290
4	2	0	4	0	1	0	1	1	2	0	1	0	0	0	5	5	5	5	0	0	515
3	2	1	4	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	580
4	2	0	4	2	1	1	0	1	0	2	0	0	0	0	5	5	5	5	0	0	276
4	2	1	4	0	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	405
4	2	0	4	1	2	1	1	1	0	1	1	0	0	0	2	5	5	5	0	0	245
4	2	0	4	1	2	1	0	1	1	0	1	0	0	0	2	5	5	5	0	0	452
4	1	0	4	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	625
0	1	0	4	0	1	1	0	1	2	0	5	5	5	5	1	1	1	0	0	0	480
3	2	0	4	1	3	2	0	1	0	2	4	4	3	1	4	4	4	4	0	0	190
3	2	0	4	1	3	2	1	1	2	0	4	4	3	1	4	4	4	4	0	0	595
3	3	0	4	2	2	2	1	1	2	1	4	4	4	1	4	1	2	4	0	0	300
3	2	0	4	1	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	550
1	1	0	4	2	3	2	1	1	2	2	4	3	4	3	4	3	3	3	0	0	450
4	2	0	4	2	3	2	0	1	0	2	1	0	0	0	5	5	5	5	0	0	110
4	2	0	4	2	3	2	1	1	2	0	1	0	0	0	5	5	5	5	0	0	485
3	2	1	4	1	3	1	1	1	2	0	2	1	0	1	0	0	2	3	0	0	510
0	1	1	4	0	2	1	0	1	2	0	5	5	5	5	0	0	0	0	0	0	510
3	3	0	4	1	3	2	0	1	1	2	0	0	0	0	5	5	5	5	0	0	210
3	2	3	4	1	0	2	1	1	2	0	1	0	0	1	4	0	5	0	0	0	535
3	2	3	4	1	0	2	0	1	0	2	1	0	0	1	4	0	5	0	0	0	495
2	2	0	4	1	2	1	1	1	2	0	3	4	4	3	0	0	0	3	0	0	585
3	3	0	4	0	2	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	700
3	3	0	4	0	2	2	0	1	2	2	0	0	0	0	5	5	5	5	0	0	490
4	2	0	4	2	1	2	1	1	0	2	0	0	0	0	5	5	5	5	0	0	375
0	1	0	4	1	2	0	1	1	2	2	1	0	0	1	4	3	5	1	0	0	560
4	3	0	4	0	3	2	1	1	2	2	0	0	0	0	5	5	5	5	0	0	595
1	3	0	4	1	3	2	1	1	2	1	4	3	4	3	3	2	2	4	0	0	295
1	3	0	4	1	3	2	0	1	1	2	4	3	4	3	3	2	2	4	0	0	300
2	2	1	4	1	3	2	1	1	2	0	3	3	1	2	2	2	2	3	0	0	595
3	3	1	4	0	2	2	1	1	2	1	1	0	0	1	5	5	5	0	0	0	125
1	1	0	4	0	1	1	0	1	2	2	5	4	3	4	2	3	2	3	0	0	530
4	3	1	4	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	405
2	2	0	4	1	2	1	1	1	2	0	3	4	3	2	4	4	4	4	0	0	535
0	3	0	4	2	3	1	1	1	2	1	3	4	4	4	4	3	3	1	0	0	500
0	3	0	4	2	3	1	0	1	1	2	3	4	4	4	4	3	3	1	0	0	510
4	4	3	4	1	1	2	1	1	0	0	0	0	0	0	5	5	5	5	0	0	270
0	1	0	4	2	3	1	1	1	2	1	5	4	4	5	0	0	0	0	0	0	530
4	2	0	4	2	2	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	540
4	3	0	4	0	2	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	520
2	3	0	4	2	3	1	0	1	2	2	4	4	4	4	1	1	2	3	0	0	260
0	1	2	4	1	0	0	0	0	1	2	5	5	5	5	0	0	0	0	0	0	545
3	2	0	4	1	1	2	0	1	0	2	0	0	0	0	5	5	5	5	0	0	320
4	3	2	4	1	3	2	1	1	2	1	1	4	2	2	4	5	4	4	0	0	550
0	2	0	4	2	3	1	0	0	2	0	2	4	4	4	3	4	4	4	0	0	400
4	1	0	4	0	1	1	0	1	2	2	0	0	0	0	5	5	5	5	0	0	535
3	2	0	4	1	2	2	0	1	0	2	1	0	0	1	2	1	5	3	0	0	285
2	3	0	4	1	2	2	0	1	2	2	5	4	4	3	3	3	2	4	0	0	460
2	3	2	4	0	2	1	0	1	1	1	3	3	2	2	3	3	2	4	0	0	249
2	3	1	4	1	1	2	1	1	2	1	2	4	3	2	4	4	4	4	0	0	450
0	2	0	4	1	1	0	1	0	2	0	4	4	4	3	3	3	3	0	0	0	255
2	2	0	4	1	3	2	1	1	2	0	1	0	0	2	2	5	5	2	0	0	570
2	2	0	4	1	3	2	1	1	2	0	3	4	3	2	4	3	3	4	0	0	650
2	2	0	4	1	3	2	0	1	0	2	3	4	3	2	4	3	3	4	0	0	528
4	1	0	4	1	3	1	0	1	2	0	1	0	0	0	5	0	5	5	0	0	505
2	2	0	4	2	2	1	0	1	0	2	5	4	3	3	2	2	2	0	0	0	165
2	2	0	4	2	2	1	1	1	2	0	5	4	3	3	2	2	2	0	0	0	540
0	3	2	4	1	3	1	1	1	2	1	1	1	4	2	4	5	4	0	0	0	120
2	1	0	4	1	0	2	1	1	2	1	4	4	4	4	2	1	2	3	0	0	570
0	1	0	4	0	1	0	0	0	2	0	5	5	4	5	2	1	0	0	0	0	285
1	3	0	4	0	3	2	1	1	2	2	5	5	4	5	0	1	2	3	0	0	555
1	3	0	4	0	3	2	0	1	2	2	5	5	4	5	0	1	2	3	0	0	385
4	1	0	4	1	3	1	1	1	2	2	0	0	0	0	5	5	5	5	0	0	202
0	3	2	4	1	2	1	1	1	2	2	5	5	5	5	1	1	1	1	0	0	600
0	3	2	4	1	2	1	0	1	2	2	5	5	5	5	1	1	1	1	0	0	570
2	1	2	4	1	2	0	0	0	2	0	2	1	1	2	1	4	3	0	0	0	455
1	2	2	4	1	1	2	1	1	2	0	1	4	1	2	4	5	4	4	0	0	522
0	1	0	4	0	3	2	0	1	2	0	5	5	5	5	0	0	0	0	0	0	335
0	3	0	4	0	3	1	1	1	2	2	5	5	5	5	0	1	1	1	0	0	330
3	3	3	4	1	2	1	1	1	2	1	1	0	0	0	0	5	5	5	0	0	530
3	1	0	4	1	1	1	0	1	1	0	0	0	0	0	5	5	5	5	0	0	350
4	2	1	4	1	1	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	345
3	1	0	4	0	1	1	1	1	2	0	1	0	0	0	5	5	5	0	0	0	582
3	3	0	4	1	2	1	1	0	2	1	0	3	2	0	4	4	4	5	0	0	575
3	3	0	4	1	2	1	0	1	1	2	0	3	2	0	4	4	4	5	0	0	455
3	2	0	4	2	1	2	1	1	2	0	0	0	0	0	5	5	5	5	0	0	555
0	3	0	4	0	2	1	1	1	2	2	5	5	4	5	2	1	2	3	0	0	490
0	3	0	4	1	3	0	0	1	2	2	5	5	5	5	0	0	1	0	0	0	495
0	3	0	4	0	3	0	1	1	2	2	5	5	5	5	0	0	1	0	0	0	495
1	1	2	4	1	1	0	1	0	2	2	5	4	3	4	3	4	4	3	0	0	489
2	3	0	4	1	1	2	0	1	2	2	2	2	1	2	4	4	4	5	0	0	600
2	2	0	4	1	0	1	0	1	2	0	4	4	3	1	4	3	3	4	0	0	555
0	1	0	4	1	3	1	0	1	2	1	5	5	4	5	0	0	0	0	0	0	180
4	2	1	4	1	1	2	0	1	0	2	1	1	1	1	4	4	4	5	0	0	253
4	2	1	4	1	1	2	1	1	2	0	1	1	1	1	4	4	4	5	0	0	645
1	3	0	4	0	3	2	0	1	2	2	3	1	2	3	2	2	2	3	0	0	470
2	3	3	4	1	3	2	1	1	2	1	2	2	1	2	4	3	3	3	0	0	275
2	3	3	4	1	3	2	0	1	1	2	2	2	1	2	4	3	3	3	0	0	330
2	2	0	4	3	1	1	1	1	1	0	3	4	4	2	3	3	2	1	0	0	240
0	1	0	4	0	0	1	0	1	2	1	5	5	4	5	4	3	3	0	0	0	517
4	2	3	4	1	0	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	555
4	2	3	4	1	3	1	1	1	2	0	0	0	0	0	5	5	5	5	0	0	260
1	2	3	4	2	3	2	1	1	2	0	4	4	4	2	4	3	0	4	0	0	420
0	3	1	4	1	2	1	1	1	2	1	5	5	4	5	4	3	0	4	0	0	595
0	3	1	4	0	2	1	0	1	1	2	5	5	4	5	4	3	0	4	0	0	480
4	3	3	4	1	3	2	1	1	2	1	0	0	0	0	5	5	5	5	0	0	640
